#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 600   8
# Band-Index    1
   1.97668     -7.942905
   1.98248     -7.944997
   1.98829     -7.947124
   1.99410     -7.949299
   1.99990     -7.951512
   2.00571     -7.953759
   2.01151     -7.956038
   2.01732     -7.958348
   2.02312     -7.960684
   2.02893     -7.963069
   2.03473     -7.965453
   2.04054     -7.967855
   2.04635     -7.970275
   2.05215     -7.972709
   2.05796     -7.975154
   2.06376     -7.977609
   2.06957     -7.980070
   2.07537     -7.982535
   2.08118     -7.985001
   2.08698     -7.987467
   2.09279     -7.989929
   2.09860     -7.992350
   2.10440     -7.994799
   2.11021     -7.997236
   2.11601     -7.999661
   2.12182     -8.002070
   2.12762     -8.004461
   2.13343     -8.006833
   2.13923     -8.009182
   2.14504     -8.011538
   2.15085     -8.013837
   2.15665     -8.016106
   2.16246     -8.018345
   2.16826     -8.020552
   2.17407     -8.022722
   2.17987     -8.024858
   2.18568     -8.026954
   2.19148     -8.029010
   2.19729     -8.031025
   2.20310     -8.032995
   2.20890     -8.034942
   2.21471     -8.036819
   2.22051     -8.038648
   2.22632     -8.040427
   2.23212     -8.042153
   2.23793     -8.043827
   2.24373     -8.045446
   2.24954     -8.046997
   2.25535     -8.048503
   2.26115     -8.049960
   2.26696     -8.051348
   2.27276     -8.052675
   2.27857     -8.053941
   2.28437     -8.055144
   2.29018     -8.056283
   2.29598     -8.057358
   2.30179     -8.058367
   2.30760     -8.059310
   2.31340     -8.060186
   2.31921     -8.060995
   2.32501     -8.061735
   2.33082     -8.062407
   2.33662     -8.063009
   2.34243     -8.063542
   2.34823     -8.064004
   2.35404     -8.064396
   2.35985     -8.064717
   2.36565     -8.064967
   2.37146     -8.065145
   2.37726     -8.065253
   2.38307     -8.065288
   2.38307     -8.065288
   2.39468     -8.141823
   2.40629     -8.217860
   2.41790     -8.293355
   2.42951     -8.368297
   2.44112     -8.442679
   2.45273     -8.516491
   2.46435     -8.589725
   2.47596     -8.662374
   2.48757     -8.734428
   2.49918     -8.805880
   2.51079     -8.876723
   2.52240     -8.946948
   2.53401     -9.016547
   2.54562     -9.085514
   2.55723     -9.153889
   2.56885     -9.221625
   2.58046     -9.288654
   2.59207     -9.355021
   2.60368     -9.420722
   2.61529     -9.485750
   2.62690     -9.550097
   2.63851     -9.613759
   2.65012     -9.676729
   2.66173     -9.739001
   2.67335     -9.800569
   2.68496     -9.861428
   2.69657     -9.921572
   2.70818     -9.980996
   2.71979    -10.039695
   2.73140    -10.097663
   2.74301    -10.154895
   2.75462    -10.211408
   2.76623    -10.267155
